StarID	HIP	HD	HR	Gliese	BayerFlamsteed	ProperName	RA	Dec	Distance	PMRA	PMDec	RV	Mag	AbsMag	Spectrum	ColorIndex	X	Y	Z	VX	VY	VZ
115767	116132			Gl 896  A			23,53106527	19,93741103	6,2476571286	554,4	-62,61	1,1	10,05	11,0714140628	M6Ve	1,19	5,829	-0,71922	2,13041	0,000003747	0,000016455	-0,000001398
74767	74995			Gl 581			15,32431829	-7,72203834	6,2688064193	-1224,55	-99,52	-9,4	10,57	11,5840757048	M5	1,6	-4,00418	-4,74919	-0,84232	-0,000022047	0,000031581	-0,000001705
45214	120005	79211		Gl 338  B			9,24060867	52,68797118	6,2703787309	-1551,3	-656,25	14,7	7,7	8,713531135	K2	1,42	-2,85144	2,51307	4,98712	0,000012439	0,000051892	-0,000000134
119135	0			Gl 661  B			17,2018494909	45,6872060998	6,3223114371	238,992	-1561,82		10,4	11,3956205731	M3.5		-0,91617	-4,32053	4,52384	0,00000006	-0,000035025	-0,000033439
83883	84140	155876		Gl 661  A			17,20211642	45,66984247	6,3223114371	325,96	-1591,73	-30	9,31	10,3056205731	K5	1,485	-0,91615	-4,32194	4,5225	0,000006982	-0,000015235	-0,000056037
34511	34603			Gl 268			7,16726698	38,53176545	6,3597049097	-439,68	-948,36	37,9	11,65	12,6328151757	M5Ve	1,7	-1,49674	4,74446	3,96176	-0,000001674	0,000050364	0,000001274
118866	0			GJ 2097			13,117357069	20,8159439019	6,4102564103	-69,969	-38,784	-7	12,58	13,5456229918	m	1,62	-5,7373	-1,72786	2,27799	0,00000537	0,000003888	-0,00000367
54139	54298						11,10852411	-53,26885914	6,4399793921	-39,5	272,78		11,69	12,6455776119			-3,74707	0,89075	-5,16132	-0,000006354	0,000002778	0,000005093
118400	0			Gl 223.2			5,9188357755	-4,1377405852	6,4599483204	549,242	-2305,478		14,45	15,3988547817	DZ9	1,05	0,13689	6,44165	-0,46611	-0,000017306	-0,000004842	-0,00007201
82558	82809			Gl 643			16,92380684	-8,32039997	6,4951935568	-813,47	-895,23	-14,1	11,73	12,6670395121	M4	1,7	-1,78687	-6,17342	-0,9399	-0,000019502	0,000024745	-0,000025804
114261	114622	219134	8832	Gl 892			23,22076208	57,16763844	6,5257113025	2074,37	294,97	-18,2	5,57	6,4968607166	K3Vvar	1	3,46475	-0,71679	5,48329	-0,000004266	0,000067894	-0,00001058
118813	0			GJ 1156			12,3179663896	11,1223490481	6,5402223676	-1283,637	205,605		13,81	14,7320374271	dM   e	1,88	-6,39515	-0,53358	1,26163	-0,00000213	0,000040661	0,000006396
80219	80459			Gl 625			16,4233864	54,30451781	6,5819785427	432,29	-170,71	-12,6	10,13	11,0382176892	M2	1,591	-1,54053	-3,5179	5,34541	0,000013876	-0,000002697	-0,000013643
53612	53767			Gl 408			11,00125752	22,83364286	6,6242713302	-426,31	-279,94	3	10,03	10,9243094358	M3	1,525	-5,89765	1,57819	2,57059	-0,000002562	0,000014857	-0,000007094
118989	0			Gl 566  B			14,85636299	19,1006765083	6,6997186118	135,41	-102,781	3,1	6,97	7,8397171864	K4 Ve	1,16	-4,64173	-4,30513	2,19234	-0,000000006	-0,000006004	-0,000002116
72433	72659	131156	5544	Gl 566  A	37Xi  Boo		14,85646783	19,10063329	6,6997186118	152,81	-71,28	2,2	4,54	5,4097171864	G8V + K4V	0,72	-4,64161	-4,30526	2,19233	0,00000126	-0,000005599	-0,000001451
105766	106106			Gl 829			21,49338769	17,642376	6,7435430575	1008,09	376,21	-24,9	10,33	11,1855593259	M4	1,62	5,0916	-3,92094	2,04379	-0,000002073	0,000043191	0,000004002
118531	0			Gl 299			8,1982193379	8,8462667675	6,7567567568	1163,133	-5078,505	-35	12,83	13,681308577	dM5	1,77	-3,6336	5,60097	1,03907	-0,000026634	-0,000028946	-0,000169871
113816	114176						23,12209104	-32,26819891	6,7590402163	-223,58	-30,45		12,28	13,1305748475			5,56487	-1,30201	-3,60853	-0,000002187	-0,000007011	-0,000000843
119514	0			NN 4285			22,6321027024	-65,8174618446	6,8027210884	617,952	-349,62		11,45	12,2865866737	m		2,60991	-0,97676	-6,20574	-0,000002707	0,000022772	-0,000004723
112937	113296	216899		Gl 880			22,94317616	16,55412209	6,8837337372	-1033,21	-283,33	-27,9	8,68	9,4908796827	M2:	1,507	6,34746	-1,80241	1,96131	-0,000033137	-0,000026431	-0,000017192
118511	0			Gl 293			7,8840376311	-67,7716176774	6,9108500346	1427,313	-1457,524		14,08	14,8823426556	DQ9	0,66	-1,23785	2,30274	-6,39725	-0,000020716	-0,000062453	-0,000018472
119144	0			Gl 667  B			17,3145682831	-34,9903195589	6,9710700593	1145,078	-185,462	1	7,2	7,9835027629	K5 V		-1,01933	-5,61933	-3,99747	0,000038567	-0,000004194	-0,000005721
119145	0			Gl 667  C			17,3148486096	-34,9952996942	6,9710700593	1167,64	-170,34	0,6	10,24	11,0235027629	M2.5	1,57	-1,01885	-5,61907	-3,99797	0,000039325	-0,000004286	-0,000005067
84452	84709	156384	6426	Gl 667  A			17,31565561	-34,98957161	6,9710700593	1149,24	-90,8	0	5,91	6,6935027629	K4V	1,082	-1,01773	-5,61967	-3,9974	0,000038529	-0,000005189	-0,000002513
102766	103096	199305		Gl 809			20,88883017	62,15627228	7,0447340613	1,08	-774,24	-17	8,55	9,3106769843	M2V	1,483	2,25792	-2,39333	6,22912	0,000010498	-0,000011074	-0,000027722
118836	0			NN 3737			12,6477436407	-38,3565826608	7,1942446043	-676,504	-1316,336		12,74	13,4550740013	M4	1,69	-5,56054	-0,95209	-4,46441	0,000024097	0,000028063	-0,000035999
118158	0			Gl 105  B			2,6026316206	6,8515568545	7,2087658593	1813,127	1447,4	25,7	11,66	12,3706954007	dM4.5	1,6	5,55915	4,50805	0,85998	-0,000024326	0,00006185	0,000053355
12082	12114	16160	753	Gl 105  A		268 G. Cet	2,60106457	6,88336423	7,2087658593	1806,27	1442,5	26	5,79	6,5006954007	K3V	0,918	5,56062	4,50547	0,86396	-0,00002392	0,000061859	0,000053233
119572	0			GJ 1286			23,5855610917	-2,3786169178	7,215007215	778,407	-846,511		14,69	15,3988161514	M5	1,96	7,1664	-0,78061	-0,29944	0,000001726	0,000027198	-0,000029582
51172	51317			Gl 393			10,48219528	0,84277841	7,2311808518	-602,32	-731,87	8,3	9,65	10,3539538831	M2	1,507	-6,66704	2,79806	0,10636	-0,000000003	0,000022899	-0,000025527
83689	83945			NN 3991			17,1586872	43,68202643	7,2547881602	333,92	-278,02		11,77	12,4668763222	M3	1,696	-1,14625	-5,11979	5,01055	0,000009984	-0,000009155	-0,000007071
119213	0			NN 4053			18,314961592	66,1978701576	7,2833211945	465,783	-409,201		13,48	14,1683526862	m	1,83	0,24209	-2,92941	6,66383	0,000017478	-0,000011819	-0,00000583
119231	0			GJ 1230 B			18,685364669	24,7855558009	7,3529411765	498,318	40,969		14	14,6676945419	m		1,19137	-6,56844	3,08252	0,000017368	0,000003772	0,000001325
119230	0			GJ 1230 A			18,6853653139	24,7838891309	7,3529411765	498,318	40,969		12,4	13,0676945419	k-m	1,71	1,19139	-6,56852	3,08232	0,000017368	0,000003772	0,000001325
119493	0			NN 4274			22,3849194056	-17,5975101475	7,4571215511	284,705	-715,432		13,25	13,8871438893	M4	1,84	6,48215	-2,91676	-2,2545	-0,000002907	0,000012594	-0,000024652
3759	3765	4628	222	Gl  33		96 G. Psc	0,80625919	5,28338873	7,4604595643	758,04	-1141,22	-10	5,74	6,3761720958	K2V	0,89	7,26388	1,55643	0,68697	-0,000011985	0,000025469	-0,000042039
7966	7981	10476	493	Gl  68	107    Psc		1,70831938	20,27015091	7,467702188	-302,12	-677,4	-33,7	5,24	5,8740650502	K1V	0,836	6,31622	3,02959	2,58716	-0,000016761	-0,000020169	-0,000034944
2016	2021	2151	98	Gl  19	Bet Hyi		0,42755612	-77,25503511	7,4749588877	2220,12	324,37	22,9	2,82	3,4519559581	G2IV	0,618	1,63874	0,1842	-7,29078	0,00000754	0,000081803	-0,00002025
72956	73182	131976		Gl 570  B			14,95720122	-21,40746858	7,4833495473	987,05	-1666,81	27,9	8,01	8,639519842	K5V	1,519	-4,98134	-4,87094	-2,7314	0,00002182	-0,000028744	-0,00006671
117988	0			GJ 2005			0,4117488647	-27,1562633024	7,5301204819	-54,225	607,585	-220	15,42	16,0359903752	M5.5		6,66114	0,72083	-3,43688	-0,000188757	-0,000022417	0,000122428
119200	0			GJ 1224			18,1263226029	-15,9609582535	7,5357950264	-560,929	-347,79		13,63	14,2443546143	m	1,79	0,23956	-7,24132	-2,07221	-0,000020595	0,000002814	-0,000012215
12748	12781			Gl 109			2,7374863	25,52424901	7,551729346	864,77	-367,17	29,9	10,55	11,1597679177	M3.5Ve	1,53	5,13825	4,47643	3,25398	0,000004378	0,000045801	0,000001046
118044	0			Gl  53  B			1,1322232435	54,9422765264	7,5528700906	3425,075	-1575,358		11	11,6094399255			4,14918	1,26721	6,18258	0,000008526	0,000133728	-0,000033131
5325	5336	6582	321	Gl  53  A	30Mu  Cas		1,13692251	54,92422766	7,5528700906	3421,44	-1599,27	-98,1	5,17	5,7794399255	G5Vp	0,704	4,14948	1,27288	6,18121	-0,000046044	0,00011691	-0,000115758
118406	0			NN 3378			6,0195975352	59,6123212629	7,5642965204	-145,554	-817,137		11,71	12,3161572757	m	1,6	-0,01963	3,82633	6,52513	0,000005204	0,000025874	-0,000015157
65654	65859			Gl 514			13,49975474	10,37977331	7,6266015863	1128	-1074,3	14,3	9,05	9,6383447028	M1V	1,493	-6,93093	-2,87036	1,37409	-0,000003945	-0,000046772	-0,000036433
118188	0			NN 3193 B			3,0309530238	-16,5860920771	7,6335877863	-338,844	-264,734		11,8	12,3863564783	M3		5,13108	5,21492	-2,17905	0,000006976	-0,000010787	-0,000009388
112924	113283	216803	8721	Gl 879			22,93995184	-31,56517871	7,6370856881	330,53	-159,86	9	6,48	7,0653616829	K4Vp	1,094	6,25816	-1,78277	-3,99777	0,000007915	0,000010468	-0,000009861
61682	61874			Gl 480.1			12,67969955	-43,56806218	7,6616610481	-782,02	693,51	-44	12,24	12,8183853256	M4	1,75	-5,46364	-0,98262	-5,28053	0,000009476	0,000031215	0,000049677
113009	113368	216956	8728	Gl 881	24Alp PsA	Fomalhaut	22,96078488	-29,62183701	7,6875768758	329,22	-164,22	6,1	1,17	1,7410526412	A3V	0,145	6,43705	-1,79583	-3,79976	0,000005607	0,000011173	-0,000008403
85037	85295	157881		Gl 673			17,42932525	2,11430212	7,7196232824	-580,47	-1184,81	-23,3	7,54	8,1020194636	K7V	1,359	-1,14826	-7,62843	0,2848	-0,000018179	0,000025163	-0,000045187
118452	0			NN 3417			6,9652724921	62,3308614044	7,7519379845	328,503	-390,109		13,65	14,2029485515	m		-0,90002	3,48539	6,86545	-0,000015199	0,000009484	-0,000006807
90980	91262	172167	7001	Gl 721	3Alp Lyr	Vega	18,61560722	38,78299311	7,7561467463	201,02	287,46	-12,1	0,03	0,5817699133	A0Vvar	-0,001	0,97021	-5,96774	4,85823	0,000004825	0,000017416	0,000000674
118456	0			GJ 1093			6,9904179721	19,3620855063	7,7579519007	827,354	-896,595		14,83	15,3812645868	m	1,93	-1,8766	7,07451	2,57204	-0,000032941	0,000002827	-0,000031812
88301	88574	165222		Gl 701			18,08534606	-3,03051102	7,7954474587	570,14	-332,59	32,5	9,37	9,9107947563	M2V	1,508	0,17391	-7,7826	-0,41212	0,000022267	-0,000032038	-0,000014308
119616	0			Gl 915			0,0354915489	-43,1566254976	7,8003120125	612,441	-673,064		13,05	13,5894401259	DA5	0,07	5,68997	0,05287	-5,33537	-0,000017622	0,000022995	-0,000018566
49845	49986			Gl 382			10,20493263	-3,74507182	7,8131103992	-152,93	-242,9	7,7	9,26	9,7958801953	M3	1,487	-6,95123	3,53052	-0,51033	-0,000003847	0,00000845	-0,000009694
118895	0			NN 3789			13,5297907258	29,2759011559	7,9365079365	-221,171	-154,865		11,95	12,4518527256	M4  e	1,57	-6,37499	-2,69904	3,88107	-0,000006	0,000006699	-0,000005197
100855	101180			Gl 793			20,50872858	65,44886952	7,9605158414	443,25	284,06	10,1	10,54	11,0352939453	M3	1,542	2,01955	-2,61951	7,24081	0,000010079	0,000014941	0,00001395
118401	0			GJ 1087			5,9408132694	5,3775500877	7,9936051159	-476,69	-935,556		14,1	14,5862865485	DAP9	0,6	0,12331	7,95746	0,74914	0,000018522	0,00000311	-0,000036093
119419	0			Gl 831  B			21,5208019838	-9,7902144212	8,0115366127	1189,884	-16,614		14,9	15,3814208912			6,28949	-4,7719	-1,36229	0,000027844	0,000036881	-0,000000635
105914	106255			Gl 831  A			21,52164473	-9,79053173	8,0115366127	1161,8	-54,19	-56,7	11,96	12,4414208912	M4e...	1,703	6,29054	-4,77051	-1,36233	-0,000018551	0,000070698	0,000007786
118455	0			Gl 257  B			6,9643295429	-44,289424084	8,0243941582	-1125,7	-98,485		11,7	12,1779387346	M3		-1,43478	5,56195	-5,60329	0,000043069	0,000008347	-0,000002742
33412	33499			Gl 257  A			6,963195	-44,29109677	8,0243941582	-1102,25	-42,57		10,81	11,2879387346	M4+...	1,636	-1,43309	5,56222	-5,60346	0,00004181	0,000009578	-0,000001185
22396	22449	30652	1543	Gl 178	1Pi 3Ori		4,83059395	6,96124744	8,025682183	463,44	11,62	24,4	3,19	3,6675902116	F6V	0,484	2,40102	7,59608	0,97269	-0,000009743	0,000029	0,000003473
80106	80346			Gl 623			16,40231077	48,35400404	8,042464211	1145,33	-452,28	-27,8	10,27	10,7430543152	M3	1,475	-2,17082	-4,88369	6,00985	0,000043126	-0,000012913	-0,000032963
119537	0			GJ 1276			22,8958585834	-6,7724256818	8,0515297907	2470,442	-708,387		15,65	16,1206079792	DZ9+	1,9	7,66363	-2,27911	-0,94948	0,000024361	0,000093354	-0,000027456
89661	89937	170153	6927	Gl 713  A	44Chi Dra		18,35064971	72,73369763	8,0573684635	531,08	-351,59	32	3,55	4,0190338781	F7Vvar	0,489	0,21923	-2,38146	7,69426	0,000022749	-0,00002083	0,000027176
119225	0			NN 4063			18,5766670416	40,1249046874	8,064516129	45,74	-215,192		11,42	11,8871084258	M3  p	1,42	0,92742	-6,09632	5,19722	0,000002583	-0,000005091	-0,000006432
86023	86287			Gl 686			17,63132683	18,58931915	8,1287595513	926,83	983,19	-9,5	9,62	10,0698786134	M1	1,53	-0,74248	-7,6688	2,5913	0,00003843	0,000017939	0,000033624
118622	0			GJ 1123			9,2798771786	-77,8279761035	8,1300813008	665,14	-773,297	0	13,1	13,5495255572	m	1,64	-1,29761	1,12014	-7,9473	0,000005422	-0,000039311	-0,000006426
118294	0			GJ 2034			4,3501714452	-48,6502468149	8,1300813008	42,195	-548,379		14,36	14,8095255572	DA8	0,52	2,24847	4,87789	-6,10317	-0,000008302	-0,000014038	-0,000014278
119589	0			GJ 1289			23,7173599531	36,5390397849	8,1300813008	920,258	-134,251	-6	12,57	13,0195255572	k	1,6	6,51425	-0,4829	4,8404	0,000000906	0,000036301	-0,000007904
5485	5496			Gl  54			1,17286254	-67,44634604	8,1393455966	389,2	571,98	26,1	9,8	10,2470525549	K	1,568	2,97581	0,94358	-7,51685	0,000024985	0,000024032	-0,000015995
118862	0			Gl 493.1			13,0102510062	5,6821839215	8,1433224756	-939,525	241,229	-40	13,4	13,845991834	dM5  e	1,75	-7,82153	-2,11828	0,80627	0,000030507	0,000046687	0,000005425
113217	113576	217357		Gl 884			23,00463663	-22,52448801	8,1433224756	-904,21	58,09	15,4	7,88	8,325991834	K5/M0V	1,379	7,26816	-1,93804	-3,11952	0,000005709	-0,000038464	-0,000003915
4847	4856			Gl  48			1,04138691	71,68074123	8,1453123727	1745,69	-380,43	0,8	9,98	10,4254612792	M3.5e	1,501	2,4656	0,68937	7,7325	-0,000004579	0,000070293	-0,000003944
7736	7751	10360	486	Gl  66  B		p Eridani	1,66312306	-56,19644067	8,1466395112	286,1	16,66	22,5	5,76	6,205107504	K0V	0,88	4,10948	1,91164	-6,76944	0,000007337	0,000015874	-0,000018755
118085	0	10361	487	Gl  66  A			1,6627536667	-56,1949725148	8,1466395112	268,801	25,409	19,5	5,8	6,245107504	K2 V	0,86	4,10983	1,91132	-6,76933	0,00000634	0,000014656	-0,000016013
119261	0			Gl 747  A			19,1271959653	32,5287715676	8,1566068515	1228,308	1071,521	-47	11,86	12,3024523509	M3.5 J	1,7	2,00007	-6,57974	4,38599	0,000028056	0,000074698	0,000009874
119262	0			Gl 747  B			19,1271959653	32,5287715676	8,1566068515	1228,308	1071,521		12,16	12,6024523509	M5   K		2,00007	-6,57974	4,38599	0,000039842	0,000035923	0,000035722
38846	38956			GJ 1105			7,97014824	41,30537105	8,1612666286	212,35	-685,1	-11	12,02	12,4612121676	M4V	1,618	-3,02379	5,33318	5,38702	-0,000011964	0,000004068	-0,000027787
118903	0			Gl 518			13,6124462371	3,6948184548	8,1833060556	-3712,545	-1092,661		14,65	15,0853560295	DZ9	0,95	-7,44942	-3,34582	0,52734	-0,000062889	0,000133204	-0,000043256
76666	76901			Gl 595			15,70216174	-19,46924527	8,2061381914	-2032,22	-1039,54	83	11,83	12,2593058689	M5	1,591	-4,37862	-6,37867	-2,73511	-0,000104144	-0,000008866	-0,000067282
118778	0			GJ 1151			11,8517960033	48,3903097264	8,210180624	-1534,972	-977,885	-34	13,25	13,6782364415	m	1,84	-5,44788	0,21148	6,13863	-0,000003635	0,000061279	-0,000051844
62258	62452			Gl 486			12,79922815	9,75251785	8,2115289867	-1007,72	-461,01	18,8	11,39	11,8178798486	M4	1,563	-7,91635	-1,681	1,39097	-0,000029909	0,000034657	-0,000014829
93157	93449						19,0315765	-36,95224	8,2135523614	-34,36	50,57		11,57	11,9973448494	A5IIevar		1,75117	-6,32583	-4,93756	-0,000000995	-0,000001531	0,000001609
119219	0			GJ 1227			18,375938719	62,0651151417	8,2440230833	-928,94	-1228,279		13,41	13,8293040043	m	1,76	0,37949	-3,84336	7,28343	-0,000032683	-0,000046806	-0,000022996
20916	20968						4,49580874	-29,02636695	8,2850041425	-58,31	-283,12		11,42	11,8285363505		0,646	2,77964	6,68988	-4,01998	0,000000045	-0,000005993	-0,000009942
118426	0			Gl 232			6,410979712	23,4421157753	8,3333333333	561,226	-512,469		13,06	13,4559062302	M4.5	1,76	-0,82102	7,6013	3,31518	-0,000023425	0,000005753	-0,000018993
31220	31292						6,56320575	-75,62561416	8,3654007027	-308,79	256,54		11,41	11,7975662575			-0,3051	2,05423	-8,10351	0,000010905	0,000011808	0,000002582
61125	61317	109358	4785	Gl 475	8Bet CVn		12,5625257	41,35676779	8,3710028461	-705,06	292,93	6,6	4,24	4,6261125521	G0V	0,588	-6,21534	-0,922	5,5311	-0,00000144	0,00002871	0,000013382
119180	0			Gl 695  B			17,774052135	27,7261470312	8,3998320034	-336,136	-747,938	-13,9	10,35	10,7286469987	M3   J	1,49	-0,43956	-7,42237	3,90798	-0,000013757	-0,000000773	-0,000033572
119181	0			Gl 695  C			17,774052135	27,7261470312	8,3998320034	-336,136	-747,938		10,8	11,1786469987	M4   K		-0,43956	-7,42237	3,90798	-0,000014501	-0,000013335	-0,000026959
86706	86974	161797	6623	Gl 695  A	86Mu  Her		17,77436636	27,72249917	8,3998320034	-291,42	-750	-16,7	3,42	3,7986469987	G5IV	0,75	-0,43897	-7,42265	3,90751	-0,000011792	0,000001611	-0,000034979
118770	0			Gl 438			11,7210038785	-51,8324003928	8,4033613445	672,107	-536,536	0,5	10,36	10,737734807	K0	1,53	-5,17912	0,37896	-6,60677	0,000014825	-0,000028537	-0,000013908
118806	0			GJ 1154 A			12,2387766487	0,6253251444	8,4602368866	-937,178	-286,524		13,73	14,0930873827	m	1,77	-8,4432	-0,52848	0,09233	-0,000002529	0,000038353	-0,00001175
118129	0			NN 3146			2,2748335499	13,6006114465	8,4602368866	518,665	-408,149		15,79	16,1530873827	m	1,98	6,80732	4,6128	1,98944	-0,000008674	0,000019817	-0,000016269
118202	0			GJ 1057			3,2212810782	4,7741512363	8,467400508	1696,645	106,743		13,8	14,1612494881	m	1,82	5,61111	6,30203	0,70472	-0,000052256	0,000046038	0,000004366
79778	80018			Gl 618  A			16,33445879	-37,53142026	8,4724222655	-729,36	991,16	20	10,56	10,9199620356	M4	1,55	-2,83769	-6,09013	-5,16136	-0,000044478	-0,00002453	0,000019822
119078	0			Gl 618  B			16,3351876598	-37,5445090144	8,4724222655	-708,457	993,22		14,15	14,5099620356	M5  :	1,79	-2,83603	-6,0896	-5,1629	-0,000036872	-0,00001025	0,000032344
118049	0			NN 3076			1,1902794107	15,4409375839	8,4745762712	172,021	-120,451		14,36	14,7194100365	m		7,77528	2,50448	2,25631	-0,000000912	0,00000713	-0,000004769
23397	23452	32450		Gl 185  A			5,04125281	-21,25610576	8,5193388993	-141,55	-221,74	-17,2	8,31	8,6579705259	M0V	1,43	1,97201	7,69096	-3,08857	0,000000766	-0,000020548	-0,000002157
118346	0			Gl 185  B			5,0412359297	-21,2516757377	8,5193388993	-154,959	-256,88		10,5	10,8479705259			1,9721	7,69118	-3,08796	0,000005244	-0,000005314	-0,000009887
64721	64924	115617	5019	Gl 506	61    Vir		13,30693666	-18,30861062	8,5251491901	-1069,9	-1063,78	-8,4	4,74	5,0864900606	G5V	0,709	-7,62443	-2,71554	-2,67804	0,000005857	0,000049023	-0,000039039
57630	57802			Gl 450			11,85209213	35,27139762	8,5528566541	-271,97	254,93	0,5	9,76	10,0994440334	M1V	1,477	-6,97753	0,27032	4,93884	0,000006118	0,000011047	0,000008924
118573	0			NN 3517			8,8938399888	-3,4873985217	8,5616438356	-536,302	-193,08		18,8	19,1372142139	m		-5,87252	6,20837	-0,52079	0,000016505	0,000014941	-0,000007998
1595	1599	1581	77	Gl  17	Zet Tuc		0,33386505	-64,8776232	8,5925416738	1707,56	1165,36	9	4,23	4,5593917643	F9V	0,576	3,63406	0,31844	-7,77971	0,000041466	0,000075033	0,000012274
112870	113229			Gl 877			22,92997139	-75,45609056	8,6192035856	-1027,28	-1061,6	-86	10,42	10,7426643057	K	1,485	2,08009	-0,59844	-8,343	-0,000074356	-0,000023272	0,000073996
93579	93873			Gl 745  A			19,1182954	20,88888827	8,6273833146	-480,82	-345,6	32,1	10,77	11,0906045291	M2	1,57	2,32624	-7,71735	3,07615	-0,000008914	-0,000040104	-0,000001798
119520	0			Gl 867  B			22,6454948452	-20,6201072955	8,6422953937	446,645	-54,841		11,45	11,7668544679	dM4  e	1,6	7,58538	-2,80856	-3,04355	0,000005738	0,000017829	-0,00000215
111451	111802	214479		Gl 867  A			22,64591519	-20,62094006	8,6422953937	450,58	-79,86	-8,7	9,06	9,3768544679	M0Vpe	1,466	7,58564	-2,80771	-3,04367	-0,000002362	0,000021003	0,000000002
27844	27913	39587	2047	Gl 222  A	54Chi1Ori		5,9064122	20,27641498	8,6632591181	-163,17	-98,92	-13,4	4,39	4,7015934783	G0V	0,594	0,19908	8,12397	3,00224	0,00000657	-0,00001158	-0,000008646
25514	25578			Gl 203			5,4667404	9,64577431	8,6926286509	-194,06	-759,52		12,48	12,7842443652	M5	1,653	1,19251	8,48635	1,4565	0,000008844	0,000004172	-0,000031553
118956	0			NN 3839			14,2848662292	31,7134834265	8,6956521739	-584,385	-135,99		13,1	13,4034892018	m		-6,11284	-4,16568	4,57105	-0,000016362	0,000018659	-0,000004876
118447	0			Gl 250  B			6,8721653981	-5,1884265836	8,7001914042	-540	0	-6,9	10,09	10,392355964	M2	1,5	-1,96124	8,43965	-0,78677	0,000023774	-0,00000169	0,000000638
32897	32984	50281		Gl 250  A			6,87176915	-5,17370508	8,7001914042	-544,41	-3,3	-9,6	6,58	6,882355964	K3V	1,071	-1,96041	8,44005	-0,78454	0,00002458	-0,000004341	0,000000746
14523	14559			GJ 1054 B			3,13276281	-28,22097006	8,7161160987	-156,07	-146,48		11,72	12,0183849679			5,23861	5,61603	-4,12161	0,000002825	-0,000006638	-0,000005453
119347	0			Gl 791.2			20,4960230222	9,686899047	8,7565674256	669,253	120,417	-15	13,05	13,3383305195	dM6  e	1,65	5,24752	-6,85346	1,47341	0,00001284	0,00002996	0,000002457
31215	31293						6,56221691	-75,63066752	8,7581012437	-290,42	278,52		10,35	10,6379501934			-0,31876	2,15	-8,48411	0,000010517	0,000013139	0,000002934
118757	0			NN 3667			11,488582403	18,2778916489	8,7719298246	-739,548	547,236		13,79	14,0745242567	DC8		-8,25481	1,11187	2,7511	0,00001143	0,000030192	0,000022096
118544	0			GJ 2069 B			8,5273805847	19,4017269739	8,7719298246	-253,766	-118,333		13,32	13,6045242567			-5,08369	6,52777	2,91394	0,000007486	0,000007949	-0,000004746
109043	109388			Gl 849			22,16102271	-4,64068104	8,7742388348	1134,9	-19,71	-14,8	10,41	10,6939527414	M3	1,531	7,75135	-4,04966	-0,70989	0,000008921	0,000049803	0,000000389
119142	0			Gl 666  B			17,3160890877	-46,6390104127	8,7865741148	1035,599	173,299	25,1	8,69	8,9709021167	M0 V	1,41	-1,07439	-5,93635	-6,38821	0,000039311	-0,00003048	-0,000013595
84463	84720	156274	6416	Gl 666  A			17,31748729	-46,6365001	8,7865741148	1035,25	109,22	23	5,47	5,7509021167	M0V	0,764	-1,07227	-5,93702	-6,38794	0,000039922	-0,000027059	-0,000013906
118505	0			GJ 1103 B			7,8652198786	0,0088282157	8,7873462214	252,442	-716,849		15	15,2807113103	m		-4,12247	7,76032	0,00135	-0,000009499	-0,00000504	-0,000030536
118504	0			GJ 1103 A			7,8649416206	0,0071795293	8,7873462214	252,442	-716,849	52	13,5	13,7807113103	m	1,68	-4,1219	7,76062	0,0011	-0,000034445	0,000041927	-0,00003053
23256	23311	32147	1614	Gl 183			5,01352144	-5,75097923	8,8136788295	550,74	-1109,3	22,2	6,22	6,4942138961	K3V	1,049	2,23966	8,47849	-0,88317	-0,000018194	0,000023258	-0,000049432
99508	99825	192310	7722	Gl 785			20,25460498	-27,03253576	8,823788935	1241,35	-181,46	-54,4	5,73	6,0017244438	K3V	0,878	4,37453	-6,52989	-4,01038	0,000014568	0,000073656	0,000018372
93605	93899	349726		Gl 745  B			19,12041785	20,87782548	8,8636766531	-481,05	-333,38	31,7	10,76	11,0219304769	M2	1,57	2,39454	-7,92798	3,1588	-0,000009552	-0,000039861	-0,00000183
60374	60559			Gl 465			12,4143972	-18,23667929	8,8873089229	1095,9	-2307,48	58	11,28	11,5361486175	M4	1,574	-8,39129	-0,91395	-2,78122	-0,000019967	-0,000049668	-0,000112983
118558	0			Gl 318			8,6935116839	-32,9602302006	8,9047195013	-1046,624	1339,618	58	11,88	12,1318987813	DA6	0,22	-4,84268	5,6896	-4,84467	-0,000018246	0,000091142	0,000016248
118801	0			NN 3707			12,1681189248	-15,0615586215	8,9285714286	-50,224	-718,246		12,06	12,3060901134	m	1,58	-8,6135	-0,37935	-2,32014	0,000007974	0,000002527	-0,00003002
118939	0			NN 3820			13,986727232	-19,8332068014	8,9285714286	-550,027	-184,036		13	13,2460901134	K2 :		-7,28826	-4,17418	-3,02931	-0,000009486	0,000022001	-0,000007493
118496	0			Gl 283  A			7,6713131888	-17,4054770715	8,9285714286	1117,692	-559,698	11	13	13,2460901134	DZQ6	0,24	-3,60999	7,71712	-2,67082	-0,000045297	-0,000017338	-0,000026481
118497	0			Gl 283  B			7,6713131888	-17,4054770715	8,9285714286	1117,692	-559,698		16,42	16,6660901134	m	1,83	-3,60999	7,71712	-2,67082	-0,000040749	-0,000027062	-0,000023116
